Year,Period ID,Period,Area,Adjusted,Unemployment
"2012","10","Oct","Lubbock MSA","Adj","7,689"
"2012","11","Nov","Lubbock MSA","Adj","7,716"
"2012","12","Dec","Lubbock MSA","Adj","7,862"
"2011","01","Jan","Lubbock MSA","Adj","9,325"
"2011","02","Feb","Lubbock MSA","Adj","9,172"
"2011","03","Mar","Lubbock MSA","Adj","9,106"
"2011","04","Apr","Lubbock MSA","Adj","9,157"
"2011","05","May","Lubbock MSA","Adj","9,280"
"2011","06","Jun","Lubbock MSA","Adj","9,426"
"2011","07","Jul","Lubbock MSA","Adj","9,484"
"2011","08","Aug","Lubbock MSA","Adj","9,476"
"2011","09","Sep","Lubbock MSA","Adj","9,396"
"2011","10","Oct","Lubbock MSA","Adj","9,139"
"2011","11","Nov","Lubbock MSA","Adj","8,858"
"2011","12","Dec","Lubbock MSA","Adj","8,691"
"2010","01","Jan","Lubbock MSA","Adj","9,268"
"2010","02","Feb","Lubbock MSA","Adj","9,398"
"2010","03","Mar","Lubbock MSA","Adj","9,475"
"2010","04","Apr","Lubbock MSA","Adj","9,475"
"2010","05","May","Lubbock MSA","Adj","9,327"
"2010","06","Jun","Lubbock MSA","Adj","9,240"
"2010","07","Jul","Lubbock MSA","Adj","9,300"
"2010","08","Aug","Lubbock MSA","Adj","9,354"
"2010","09","Sep","Lubbock MSA","Adj","9,353"
"2010","10","Oct","Lubbock MSA","Adj","9,429"
"2010","11","Nov","Lubbock MSA","Adj","9,547"
"2010","12","Dec","Lubbock MSA","Adj","9,492"
"2009","01","Jan","Lubbock MSA","Adj","6,450"
"2009","02","Feb","Lubbock MSA","Adj","6,583"
"2009","03","Mar","Lubbock MSA","Adj","6,553"
"2009","04","Apr","Lubbock MSA","Adj","6,535"
"2009","05","May","Lubbock MSA","Adj","8,665"
"2009","06","Jun","Lubbock MSA","Adj","8,697"
"2009","07","Jul","Lubbock MSA","Adj","8,772"
"2009","08","Aug","Lubbock MSA","Adj","8,851"
"2009","09","Sep","Lubbock MSA","Adj","8,889"
"2009","10","Oct","Lubbock MSA","Adj","8,841"
"2009","11","Nov","Lubbock MSA","Adj","8,847"
"2009","12","Dec","Lubbock MSA","Adj","9,036"
"2008","01","Jan","Lubbock MSA","Adj","5,053"
"2008","02","Feb","Lubbock MSA","Adj","4,807"
"2008","03","Mar","Lubbock MSA","Adj","4,710"
"2008","04","Apr","Lubbock MSA","Adj","4,834"
"2008","05","May","Lubbock MSA","Adj","5,062"
"2008","06","Jun","Lubbock MSA","Adj","5,236"
"2008","07","Jul","Lubbock MSA","Adj","5,416"
"2008","08","Aug","Lubbock MSA","Adj","5,599"
"2008","09","Sep","Lubbock MSA","Adj","5,726"
"2008","10","Oct","Lubbock MSA","Adj","5,843"
"2008","11","Nov","Lubbock MSA","Adj","5,979"
"2008","12","Dec","Lubbock MSA","Adj","6,184"
"2007","01","Jan","Lubbock MSA","Adj","5,289"
"2007","02","Feb","Lubbock MSA","Adj","5,256"
"2007","03","Mar","Lubbock MSA","Adj","5,129"
"2007","04","Apr","Lubbock MSA","Adj","4,948"
"2007","05","May","Lubbock MSA","Adj","4,837"
"2007","06","Jun","Lubbock MSA","Adj","4,859"
"2007","07","Jul","Lubbock MSA","Adj","4,920"
"2007","08","Aug","Lubbock MSA","Adj","4,981"
"2007","09","Sep","Lubbock MSA","Adj","5,073"
"2007","10","Oct","Lubbock MSA","Adj","5,147"
"2007","11","Nov","Lubbock MSA","Adj","5,231"
"2007","12","Dec","Lubbock MSA","Adj","5,246"
"2006","01","Jan","Lubbock MSA","Adj","5,717"
"2006","02","Feb","Lubbock MSA","Adj","5,784"
"2006","03","Mar","Lubbock MSA","Adj","5,946"
"2006","04","Apr","Lubbock MSA","Adj","5,970"
"2006","05","May","Lubbock MSA","Adj","5,903"
"2006","06","Jun","Lubbock MSA","Adj","5,856"
"2006","07","Jul","Lubbock MSA","Adj","5,829"
"2006","08","Aug","Lubbock MSA","Adj","5,746"
"2006","09","Sep","Lubbock MSA","Adj","5,619"
"2006","10","Oct","Lubbock MSA","Adj","5,514"
"2006","11","Nov","Lubbock MSA","Adj","5,406"
"2006","12","Dec","Lubbock MSA","Adj","5,314"
"2005","01","Jan","Lubbock MSA","Adj","6,354"
"2005","02","Feb","Lubbock MSA","Adj","6,180"
"2005","03","Mar","Lubbock MSA","Adj","6,015"
"2005","04","Apr","Lubbock MSA","Adj","5,978"
"2005","05","May","Lubbock MSA","Adj","5,940"
"2005","06","Jun","Lubbock MSA","Adj","5,848"
"2005","07","Jul","Lubbock MSA","Adj","5,829"
"2005","08","Aug","Lubbock MSA","Adj","5,804"
"2005","09","Sep","Lubbock MSA","Adj","5,707"
"2005","10","Oct","Lubbock MSA","Adj","5,684"
"2005","11","Nov","Lubbock MSA","Adj","5,787"
"2005","12","Dec","Lubbock MSA","Adj","5,806"
"2004","01","Jan","Lubbock MSA","Adj","6,673"
"2004","02","Feb","Lubbock MSA","Adj","6,578"
"2004","03","Mar","Lubbock MSA","Adj","6,479"
"2004","04","Apr","Lubbock MSA","Adj","6,411"
"2004","05","May","Lubbock MSA","Adj","6,379"
"2004","06","Jun","Lubbock MSA","Adj","6,375"
"2004","07","Jul","Lubbock MSA","Adj","6,324"
"2004","08","Aug","Lubbock MSA","Adj","6,251"
"2004","09","Sep","Lubbock MSA","Adj","6,270"
"2004","10","Oct","Lubbock MSA","Adj","6,389"
"2004","11","Nov","Lubbock MSA","Adj","6,484"
"2004","12","Dec","Lubbock MSA","Adj","6,465"
"2003","01","Jan","Lubbock MSA","Adj","6,535"
"2003","02","Feb","Lubbock MSA","Adj","6,625"
"2003","03","Mar","Lubbock MSA","Adj","6,673"
"2003","04","Apr","Lubbock MSA","Adj","6,846"
"2003","05","May","Lubbock MSA","Adj","7,113"
"2003","06","Jun","Lubbock MSA","Adj","7,269"
"2003","07","Jul","Lubbock MSA","Adj","7,219"
"2003","08","Aug","Lubbock MSA","Adj","7,111"
"2003","09","Sep","Lubbock MSA","Adj","7,017"
"2003","10","Oct","Lubbock MSA","Adj","6,906"
"2003","11","Nov","Lubbock MSA","Adj","6,785"
"2003","12","Dec","Lubbock MSA","Adj","6,710"
"2002","01","Jan","Lubbock MSA","Adj","5,622"
"2002","02","Feb","Lubbock MSA","Adj","5,734"
"2002","03","Mar","Lubbock MSA","Adj","5,976"
"2002","04","Apr","Lubbock MSA","Adj","6,140"
"2002","05","May","Lubbock MSA","Adj","6,181"
"2002","06","Jun","Lubbock MSA","Adj","6,219"
"2002","07","Jul","Lubbock MSA","Adj","6,201"
"2002","08","Aug","Lubbock MSA","Adj","6,156"
"2002","09","Sep","Lubbock MSA","Adj","6,192"
"2002","10","Oct","Lubbock MSA","Adj","6,302"
"2002","11","Nov","Lubbock MSA","Adj","6,381"
"2002","12","Dec","Lubbock MSA","Adj","6,421"
"2001","01","Jan","Lubbock MSA","Adj","4,547"
"2001","02","Feb","Lubbock MSA","Adj","4,694"
"2001","03","Mar","Lubbock MSA","Adj","4,893"
"2001","04","Apr","Lubbock MSA","Adj","4,970"
"2001","05","May","Lubbock MSA","Adj","4,915"
"2001","06","Jun","Lubbock MSA","Adj","4,881"
"2001","07","Jul","Lubbock MSA","Adj","4,945"
"2001","08","Aug","Lubbock MSA","Adj","5,117"
"2001","09","Sep","Lubbock MSA","Adj","5,316"
"2001","10","Oct","Lubbock MSA","Adj","5,461"
"2001","11","Nov","Lubbock MSA","Adj","5,543"
"2001","12","Dec","Lubbock MSA","Adj","5,591"
"2000","01","Jan","Lubbock MSA","Adj","5,065"
"2000","02","Feb","Lubbock MSA","Adj","5,113"
"2000","03","Mar","Lubbock MSA","Adj","5,051"
"2000","04","Apr","Lubbock MSA","Adj","4,883"
"2000","05","May","Lubbock MSA","Adj","4,761"
"2000","06","Jun","Lubbock MSA","Adj","4,662"
"2000","07","Jul","Lubbock MSA","Adj","4,616"
"2000","08","Aug","Lubbock MSA","Adj","4,652"
"2000","09","Sep","Lubbock MSA","Adj","4,682"
"2000","10","Oct","Lubbock MSA","Adj","4,654"
"2000","11","Nov","Lubbock MSA","Adj","4,558"
"2000","12","Dec","Lubbock MSA","Adj","4,498"
"1999","01","Jan","Lubbock MSA","Adj","3,908"
"1999","02","Feb","Lubbock MSA","Adj","3,874"
"1999","03","Mar","Lubbock MSA","Adj","3,855"
"1999","04","Apr","Lubbock MSA","Adj","3,910"
"1999","05","May","Lubbock MSA","Adj","3,882"
"1999","06","Jun","Lubbock MSA","Adj","3,797"
"1999","07","Jul","Lubbock MSA","Adj","3,778"
"1999","08","Aug","Lubbock MSA","Adj","3,820"
"1999","09","Sep","Lubbock MSA","Adj","3,941"
"1999","10","Oct","Lubbock MSA","Adj","4,035"
"1999","11","Nov","Lubbock MSA","Adj","4,048"
"1999","12","Dec","Lubbock MSA","Adj","4,054"
"1998","01","Jan","Lubbock MSA","Adj","4,897"
"1998","02","Feb","Lubbock MSA","Adj","4,836"
"1998","03","Mar","Lubbock MSA","Adj","4,767"
"1998","04","Apr","Lubbock MSA","Adj","4,653"
"1998","05","May","Lubbock MSA","Adj","4,650"
"1998","06","Jun","Lubbock MSA","Adj","4,696"
"1998","07","Jul","Lubbock MSA","Adj","4,678"
"1998","08","Aug","Lubbock MSA","Adj","4,608"
"1998","09","Sep","Lubbock MSA","Adj","4,420"
"1998","10","Oct","Lubbock MSA","Adj","4,205"
"1998","11","Nov","Lubbock MSA","Adj","4,049"
"1998","12","Dec","Lubbock MSA","Adj","3,943"
"1997","01","Jan","Lubbock MSA","Adj","5,063"
"1997","02","Feb","Lubbock MSA","Adj","5,144"
"1997","03","Mar","Lubbock MSA","Adj","5,219"
"1997","04","Apr","Lubbock MSA","Adj","5,184"
"1997","05","May","Lubbock MSA","Adj","5,198"
"1997","06","Jun","Lubbock MSA","Adj","5,269"
"1997","07","Jul","Lubbock MSA","Adj","5,197"
"1997","08","Aug","Lubbock MSA","Adj","5,080"
"1997","09","Sep","Lubbock MSA","Adj","5,067"
"1997","10","Oct","Lubbock MSA","Adj","5,055"
"1997","11","Nov","Lubbock MSA","Adj","5,018"
"1997","12","Dec","Lubbock MSA","Adj","4,977"
"1996","01","Jan","Lubbock MSA","Adj","5,591"
"1996","02","Feb","Lubbock MSA","Adj","5,519"
"1996","03","Mar","Lubbock MSA","Adj","5,412"
"1996","04","Apr","Lubbock MSA","Adj","5,394"
"1996","05","May","Lubbock MSA","Adj","5,346"
"1996","06","Jun","Lubbock MSA","Adj","5,223"
"1996","07","Jul","Lubbock MSA","Adj","5,090"
"1996","08","Aug","Lubbock MSA","Adj","4,975"
"1996","09","Sep","Lubbock MSA","Adj","4,968"
"1996","10","Oct","Lubbock MSA","Adj","5,032"
"1996","11","Nov","Lubbock MSA","Adj","5,088"
"1996","12","Dec","Lubbock MSA","Adj","5,086"
"1995","01","Jan","Lubbock MSA","Adj","4,921"
"1995","02","Feb","Lubbock MSA","Adj","4,898"
"1995","03","Mar","Lubbock MSA","Adj","4,963"
"1995","04","Apr","Lubbock MSA","Adj","5,052"
"1995","05","May","Lubbock MSA","Adj","5,053"
"1995","06","Jun","Lubbock MSA","Adj","5,082"
"1995","07","Jul","Lubbock MSA","Adj","5,200"
"1995","08","Aug","Lubbock MSA","Adj","5,302"
"1995","09","Sep","Lubbock MSA","Adj","5,320"
"1995","10","Oct","Lubbock MSA","Adj","5,329"
"1995","11","Nov","Lubbock MSA","Adj","5,379"
"1995","12","Dec","Lubbock MSA","Adj","5,500"
"1994","01","Jan","Lubbock MSA","Adj","5,648"
"1994","02","Feb","Lubbock MSA","Adj","5,752"
"1994","03","Mar","Lubbock MSA","Adj","5,718"
"1994","04","Apr","Lubbock MSA","Adj","5,603"
"1994","05","May","Lubbock MSA","Adj","5,490"
"1994","06","Jun","Lubbock MSA","Adj","5,457"
"1994","07","Jul","Lubbock MSA","Adj","5,494"
"1994","08","Aug","Lubbock MSA","Adj","5,449"
"1994","09","Sep","Lubbock MSA","Adj","5,277"
"1994","10","Oct","Lubbock MSA","Adj","5,135"
"1994","11","Nov","Lubbock MSA","Adj","5,018"
"1994","12","Dec","Lubbock MSA","Adj","4,938"
"1993","01","Jan","Lubbock MSA","Adj","6,569"
"1993","02","Feb","Lubbock MSA","Adj","6,390"
"1993","03","Mar","Lubbock MSA","Adj","6,227"
"1993","04","Apr","Lubbock MSA","Adj","6,070"
"1993","05","May","Lubbock MSA","Adj","5,915"
"1993","06","Jun","Lubbock MSA","Adj","5,752"
"1993","07","Jul","Lubbock MSA","Adj","5,623"
"1993","08","Aug","Lubbock MSA","Adj","5,567"
"1993","09","Sep","Lubbock MSA","Adj","5,599"
"1993","10","Oct","Lubbock MSA","Adj","5,601"
"1993","11","Nov","Lubbock MSA","Adj","5,511"
"1993","12","Dec","Lubbock MSA","Adj","5,508"
"1992","01","Jan","Lubbock MSA","Adj","7,268"
"1992","02","Feb","Lubbock MSA","Adj","7,262"
"1992","03","Mar","Lubbock MSA","Adj","7,188"
"1992","04","Apr","Lubbock MSA","Adj","7,103"
"1992","05","May","Lubbock MSA","Adj","7,117"
"1992","06","Jun","Lubbock MSA","Adj","7,121"
"1992","07","Jul","Lubbock MSA","Adj","7,029"
"1992","08","Aug","Lubbock MSA","Adj","6,974"
"1992","09","Sep","Lubbock MSA","Adj","6,902"
"1992","10","Oct","Lubbock MSA","Adj","6,825"
"1992","11","Nov","Lubbock MSA","Adj","6,830"
"1992","12","Dec","Lubbock MSA","Adj","6,758"
"1991","01","Jan","Lubbock MSA","Adj","5,966"
"1991","02","Feb","Lubbock MSA","Adj","6,061"
"1991","03","Mar","Lubbock MSA","Adj","6,248"
"1991","04","Apr","Lubbock MSA","Adj","6,427"
"1991","05","May","Lubbock MSA","Adj","6,531"
"1991","06","Jun","Lubbock MSA","Adj","6,551"
"1991","07","Jul","Lubbock MSA","Adj","6,593"
"1991","08","Aug","Lubbock MSA","Adj","6,632"
"1991","09","Sep","Lubbock MSA","Adj","6,712"
"1991","10","Oct","Lubbock MSA","Adj","6,921"
"1991","11","Nov","Lubbock MSA","Adj","7,133"
"1991","12","Dec","Lubbock MSA","Adj","7,235"
"1990","01","Jan","Lubbock MSA","Adj","5,864"
"1990","02","Feb","Lubbock MSA","Adj","5,824"
"1990","03","Mar","Lubbock MSA","Adj","5,824"
"1990","04","Apr","Lubbock MSA","Adj","5,885"
"1990","05","May","Lubbock MSA","Adj","5,953"
"1990","06","Jun","Lubbock MSA","Adj","6,038"
"1990","07","Jul","Lubbock MSA","Adj","6,152"
"1990","08","Aug","Lubbock MSA","Adj","6,274"
"1990","09","Sep","Lubbock MSA","Adj","6,316"
"1990","10","Oct","Lubbock MSA","Adj","6,226"
"1990","11","Nov","Lubbock MSA","Adj","6,122"
"1990","12","Dec","Lubbock MSA","Adj","6,029"
"2017","01","Jan","McAllen-Edinburg-Mission MSA","Adj","28,414"
"2017","02","Feb","McAllen-Edinburg-Mission MSA","Adj","29,366"
"2017","03","Mar","McAllen-Edinburg-Mission MSA","Adj","29,376"
"2017","04","Apr","McAllen-Edinburg-Mission MSA","Adj","29,268"
"2017","05","May","McAllen-Edinburg-Mission MSA","Adj","27,810"
"2017","06","Jun","McAllen-Edinburg-Mission MSA","Adj","26,880"
"2017","07","Jul","McAllen-Edinburg-Mission MSA","Adj","24,784"
"2017","08","Aug","McAllen-Edinburg-Mission MSA","Adj","25,585"
"2017","09","Sep","McAllen-Edinburg-Mission MSA","Adj","24,644"
"2016","01","Jan","McAllen-Edinburg-Mission MSA","Adj","25,384"
"2016","02","Feb","McAllen-Edinburg-Mission MSA","Adj","24,897"
"2016","03","Mar","McAllen-Edinburg-Mission MSA","Adj","26,008"
"2016","04","Apr","McAllen-Edinburg-Mission MSA","Adj","26,293"
"2016","05","May","McAllen-Edinburg-Mission MSA","Adj","25,344"
"2016","06","Jun","McAllen-Edinburg-Mission MSA","Adj","25,494"
"2016","07","Jul","McAllen-Edinburg-Mission MSA","Adj","26,125"
"2016","08","Aug","McAllen-Edinburg-Mission MSA","Adj","26,703"
"2016","09","Sep","McAllen-Edinburg-Mission MSA","Adj","27,257"
"2016","10","Oct","McAllen-Edinburg-Mission MSA","Adj","25,263"
"2016","11","Nov","McAllen-Edinburg-Mission MSA","Adj","24,708"
"2016","12","Dec","McAllen-Edinburg-Mission MSA","Adj","27,285"
"2015","01","Jan","McAllen-Edinburg-Mission MSA","Adj","25,914"
"2015","02","Feb","McAllen-Edinburg-Mission MSA","Adj","25,840"
"2015","03","Mar","McAllen-Edinburg-Mission MSA","Adj","26,041"
"2015","04","Apr","McAllen-Edinburg-Mission MSA","Adj","26,511"
"2015","05","May","McAllen-Edinburg-Mission MSA","Adj","26,575"
"2015","06","Jun","McAllen-Edinburg-Mission MSA","Adj","26,187"
"2015","07","Jul","McAllen-Edinburg-Mission MSA","Adj","25,988"
"2015","08","Aug","McAllen-Edinburg-Mission MSA","Adj","26,069"
"2015","09","Sep","McAllen-Edinburg-Mission MSA","Adj","26,264"
"2015","10","Oct","McAllen-Edinburg-Mission MSA","Adj","26,564"
"2015","11","Nov","McAllen-Edinburg-Mission MSA","Adj","26,784"
"2015","12","Dec","McAllen-Edinburg-Mission MSA","Adj","26,758"
"2014","01","Jan","McAllen-Edinburg-Mission MSA","Adj","32,148"
"2014","02","Feb","McAllen-Edinburg-Mission MSA","Adj","31,936"
"2014","03","Mar","McAllen-Edinburg-Mission MSA","Adj","31,425"
"2014","04","Apr","McAllen-Edinburg-Mission MSA","Adj","30,309"
"2014","05","May","McAllen-Edinburg-Mission MSA","Adj","29,367"
"2014","06","Jun","McAllen-Edinburg-Mission MSA","Adj","29,086"
"2014","07","Jul","McAllen-Edinburg-Mission MSA","Adj","29,056"
"2014","08","Aug","McAllen-Edinburg-Mission MSA","Adj","28,584"
"2014","09","Sep","McAllen-Edinburg-Mission MSA","Adj","27,596"
"2014","10","Oct","McAllen-Edinburg-Mission MSA","Adj","26,896"
"2014","11","Nov","McAllen-Edinburg-Mission MSA","Adj","26,559"
"2014","12","Dec","McAllen-Edinburg-Mission MSA","Adj","26,162"
"2013","01","Jan","McAllen-Edinburg-Mission MSA","Adj","35,145"
"2013","02","Feb","McAllen-Edinburg-Mission MSA","Adj","34,828"
"2013","03","Mar","McAllen-Edinburg-Mission MSA","Adj","34,510"
"2013","04","Apr","McAllen-Edinburg-Mission MSA","Adj","34,656"
"2013","05","May","McAllen-Edinburg-Mission MSA","Adj","34,679"
"2013","06","Jun","McAllen-Edinburg-Mission MSA","Adj","34,292"
"2013","07","Jul","McAllen-Edinburg-Mission MSA","Adj","33,745"
"2013","08","Aug","McAllen-Edinburg-Mission MSA","Adj","33,540"
"2013","09","Sep","McAllen-Edinburg-Mission MSA","Adj","33,693"
"2013","10","Oct","McAllen-Edinburg-Mission MSA","Adj","33,707"
"2013","11","Nov","McAllen-Edinburg-Mission MSA","Adj","33,330"
"2013","12","Dec","McAllen-Edinburg-Mission MSA","Adj","32,671"
"2012","01","Jan","McAllen-Edinburg-Mission MSA","Adj","35,145"
"2012","02","Feb","McAllen-Edinburg-Mission MSA","Adj","34,932"
"2012","03","Mar","McAllen-Edinburg-Mission MSA","Adj","34,734"
"2012","04","Apr","McAllen-Edinburg-Mission MSA","Adj","34,709"
"2012","05","May","McAllen-Edinburg-Mission MSA","Adj","35,156"
"2012","06","Jun","McAllen-Edinburg-Mission MSA","Adj","35,600"
"2012","07","Jul","McAllen-Edinburg-Mission MSA","Adj","35,559"
"2012","08","Aug","McAllen-Edinburg-Mission MSA","Adj","35,043"
"2012","09","Sep","McAllen-Edinburg-Mission MSA","Adj","34,556"
"2012","10","Oct","McAllen-Edinburg-Mission MSA","Adj","34,174"
"2012","11","Nov","McAllen-Edinburg-Mission MSA","Adj","34,006"
"2012","12","Dec","McAllen-Edinburg-Mission MSA","Adj","34,602"
"2011","01","Jan","McAllen-Edinburg-Mission MSA","Adj","38,523"
"2011","02","Feb","McAllen-Edinburg-Mission MSA","Adj","38,192"
"2011","03","Mar","McAllen-Edinburg-Mission MSA","Adj","38,030"
"2011","04","Apr","McAllen-Edinburg-Mission MSA","Adj","38,142"
"2011","05","May","McAllen-Edinburg-Mission MSA","Adj","38,538"
"2011","06","Jun","McAllen-Edinburg-Mission MSA","Adj","38,692"
"2011","07","Jul","McAllen-Edinburg-Mission MSA","Adj","38,435"
"2011","08","Aug","McAllen-Edinburg-Mission MSA","Adj","38,262"
"2011","09","Sep","McAllen-Edinburg-Mission MSA","Adj","38,053"
"2011","10","Oct","McAllen-Edinburg-Mission MSA","Adj","37,373"
"2011","11","Nov","McAllen-Edinburg-Mission MSA","Adj","36,457"
"2011","12","Dec","McAllen-Edinburg-Mission MSA","Adj","35,670"
"2010","01","Jan","McAllen-Edinburg-Mission MSA","Adj","35,968"
"2010","02","Feb","McAllen-Edinburg-Mission MSA","Adj","36,738"
"2010","03","Mar","McAllen-Edinburg-Mission MSA","Adj","37,116"
"2010","04","Apr","McAllen-Edinburg-Mission MSA","Adj","37,086"
"2010","05","May","McAllen-Edinburg-Mission MSA","Adj","36,884"
"2010","06","Jun","McAllen-Edinburg-Mission MSA","Adj","36,755"
"2010","07","Jul","McAllen-Edinburg-Mission MSA","Adj","36,972"
"2010","08","Aug","McAllen-Edinburg-Mission MSA","Adj","37,300"
"2010","09","Sep","McAllen-Edinburg-Mission MSA","Adj","37,483"
"2010","10","Oct","McAllen-Edinburg-Mission MSA","Adj","38,149"
"2010","11","Nov","McAllen-Edinburg-Mission MSA","Adj","38,974"
"2010","12","Dec","McAllen-Edinburg-Mission MSA","Adj","38,981"
"2009","01","Jan","McAllen-Edinburg-Mission MSA","Adj","24,981"
"2009","02","Feb","McAllen-Edinburg-Mission MSA","Adj","25,762"
"2009","03","Mar","McAllen-Edinburg-Mission MSA","Adj","26,422"
"2009","04","Apr","McAllen-Edinburg-Mission MSA","Adj","26,783"
"2009","05","May","McAllen-Edinburg-Mission MSA","Adj","31,098"
"2009","06","Jun","McAllen-Edinburg-Mission MSA","Adj","32,290"
"2009","07","Jul","McAllen-Edinburg-Mission MSA","Adj","33,288"
"2009","08","Aug","McAllen-Edinburg-Mission MSA","Adj","33,961"
"2009","09","Sep","McAllen-Edinburg-Mission MSA","Adj","34,549"
"2009","10","Oct","McAllen-Edinburg-Mission MSA","Adj","34,764"
"2009","11","Nov","McAllen-Edinburg-Mission MSA","Adj","34,731"
"2009","12","Dec","McAllen-Edinburg-Mission MSA","Adj","35,114"
"2008","01","Jan","McAllen-Edinburg-Mission MSA","Adj","17,382"
"2008","02","Feb","McAllen-Edinburg-Mission MSA","Adj","17,332"
"2008","03","Mar","McAllen-Edinburg-Mission MSA","Adj","17,678"
"2008","04","Apr","McAllen-Edinburg-Mission MSA","Adj","18,160"
"2008","05","May","McAllen-Edinburg-Mission MSA","Adj","18,736"
"2008","06","Jun","McAllen-Edinburg-Mission MSA","Adj","19,372"
"2008","07","Jul","McAllen-Edinburg-Mission MSA","Adj","20,199"
"2008","08","Aug","McAllen-Edinburg-Mission MSA","Adj","21,167"
"2008","09","Sep","McAllen-Edinburg-Mission MSA","Adj","21,938"
"2008","10","Oct","McAllen-Edinburg-Mission MSA","Adj","22,392"
"2008","11","Nov","McAllen-Edinburg-Mission MSA","Adj","23,019"
"2008","12","Dec","McAllen-Edinburg-Mission MSA","Adj","24,061"
"2007","01","Jan","McAllen-Edinburg-Mission MSA","Adj","18,374"
"2007","02","Feb","McAllen-Edinburg-Mission MSA","Adj","18,033"
"2007","03","Mar","McAllen-Edinburg-Mission MSA","Adj","17,707"
"2007","04","Apr","McAllen-Edinburg-Mission MSA","Adj","17,810"
"2007","05","May","McAllen-Edinburg-Mission MSA","Adj","17,667"
"2007","06","Jun","McAllen-Edinburg-Mission MSA","Adj","17,457"
"2007","07","Jul","McAllen-Edinburg-Mission MSA","Adj","17,393"
"2007","08","Aug","McAllen-Edinburg-Mission MSA","Adj","17,249"
"2007","09","Sep","McAllen-Edinburg-Mission MSA","Adj","17,299"
"2007","10","Oct","McAllen-Edinburg-Mission MSA","Adj","17,359"
