Year,Period ID,Period,Area,Adjusted,Employment
"1993","11","Nov","Killeen-Temple MSA","Adj","105,424"
"1993","12","Dec","Killeen-Temple MSA","Adj","105,605"
"1992","01","Jan","Killeen-Temple MSA","Adj","94,653"
"1992","02","Feb","Killeen-Temple MSA","Adj","95,147"
"1992","03","Mar","Killeen-Temple MSA","Adj","95,569"
"1992","04","Apr","Killeen-Temple MSA","Adj","96,058"
"1992","05","May","Killeen-Temple MSA","Adj","96,433"
"1992","06","Jun","Killeen-Temple MSA","Adj","96,872"
"1992","07","Jul","Killeen-Temple MSA","Adj","97,470"
"1992","08","Aug","Killeen-Temple MSA","Adj","97,957"
"1992","09","Sep","Killeen-Temple MSA","Adj","98,336"
"1992","10","Oct","Killeen-Temple MSA","Adj","98,802"
"1992","11","Nov","Killeen-Temple MSA","Adj","99,208"
"1992","12","Dec","Killeen-Temple MSA","Adj","99,491"
"1991","01","Jan","Killeen-Temple MSA","Adj","92,018"
"1991","02","Feb","Killeen-Temple MSA","Adj","91,938"
"1991","03","Mar","Killeen-Temple MSA","Adj","92,041"
"1991","04","Apr","Killeen-Temple MSA","Adj","92,240"
"1991","05","May","Killeen-Temple MSA","Adj","92,410"
"1991","06","Jun","Killeen-Temple MSA","Adj","92,654"
"1991","07","Jul","Killeen-Temple MSA","Adj","92,803"
"1991","08","Aug","Killeen-Temple MSA","Adj","93,016"
"1991","09","Sep","Killeen-Temple MSA","Adj","93,193"
"1991","10","Oct","Killeen-Temple MSA","Adj","93,113"
"1991","11","Nov","Killeen-Temple MSA","Adj","93,220"
"1991","12","Dec","Killeen-Temple MSA","Adj","93,846"
"1990","01","Jan","Killeen-Temple MSA","Adj","94,139"
"1990","02","Feb","Killeen-Temple MSA","Adj","94,239"
"1990","03","Mar","Killeen-Temple MSA","Adj","94,196"
"1990","04","Apr","Killeen-Temple MSA","Adj","93,955"
"1990","05","May","Killeen-Temple MSA","Adj","93,831"
"1990","06","Jun","Killeen-Temple MSA","Adj","93,875"
"1990","07","Jul","Killeen-Temple MSA","Adj","93,883"
"1990","08","Aug","Killeen-Temple MSA","Adj","93,630"
"1990","09","Sep","Killeen-Temple MSA","Adj","93,291"
"1990","10","Oct","Killeen-Temple MSA","Adj","93,020"
"1990","11","Nov","Killeen-Temple MSA","Adj","92,586"
"1990","12","Dec","Killeen-Temple MSA","Adj","92,188"
"2017","01","Jan","Laredo MSA","Adj","108,788"
"2017","02","Feb","Laredo MSA","Adj","109,115"
"2017","03","Mar","Laredo MSA","Adj","109,280"
"2017","04","Apr","Laredo MSA","Adj","109,471"
"2017","05","May","Laredo MSA","Adj","109,235"
"2017","06","Jun","Laredo MSA","Adj","109,613"
"2017","07","Jul","Laredo MSA","Adj","109,998"
"2017","08","Aug","Laredo MSA","Adj","109,744"
"2017","09","Sep","Laredo MSA","Adj","110,356"
"2016","01","Jan","Laredo MSA","Adj","108,044"
"2016","02","Feb","Laredo MSA","Adj","108,682"
"2016","03","Mar","Laredo MSA","Adj","108,769"
"2016","04","Apr","Laredo MSA","Adj","108,763"
"2016","05","May","Laredo MSA","Adj","109,095"
"2016","06","Jun","Laredo MSA","Adj","109,606"
"2016","07","Jul","Laredo MSA","Adj","110,013"
"2016","08","Aug","Laredo MSA","Adj","110,565"
"2016","09","Sep","Laredo MSA","Adj","110,568"
"2016","10","Oct","Laredo MSA","Adj","110,245"
"2016","11","Nov","Laredo MSA","Adj","110,571"
"2016","12","Dec","Laredo MSA","Adj","110,423"
"2015","01","Jan","Laredo MSA","Adj","106,327"
"2015","02","Feb","Laredo MSA","Adj","106,399"
"2015","03","Mar","Laredo MSA","Adj","106,625"
"2015","04","Apr","Laredo MSA","Adj","106,962"
"2015","05","May","Laredo MSA","Adj","107,288"
"2015","06","Jun","Laredo MSA","Adj","107,372"
"2015","07","Jul","Laredo MSA","Adj","107,157"
"2015","08","Aug","Laredo MSA","Adj","107,010"
"2015","09","Sep","Laredo MSA","Adj","107,126"
"2015","10","Oct","Laredo MSA","Adj","107,378"
"2015","11","Nov","Laredo MSA","Adj","107,645"
"2015","12","Dec","Laredo MSA","Adj","107,826"
"2014","01","Jan","Laredo MSA","Adj","104,350"
"2014","02","Feb","Laredo MSA","Adj","104,550"
"2014","03","Mar","Laredo MSA","Adj","104,824"
"2014","04","Apr","Laredo MSA","Adj","105,109"
"2014","05","May","Laredo MSA","Adj","105,328"
"2014","06","Jun","Laredo MSA","Adj","105,535"
"2014","07","Jul","Laredo MSA","Adj","105,719"
"2014","08","Aug","Laredo MSA","Adj","105,929"
"2014","09","Sep","Laredo MSA","Adj","106,137"
"2014","10","Oct","Laredo MSA","Adj","106,242"
"2014","11","Nov","Laredo MSA","Adj","106,228"
"2014","12","Dec","Laredo MSA","Adj","106,269"
"2013","01","Jan","Laredo MSA","Adj","103,256"
"2013","02","Feb","Laredo MSA","Adj","103,411"
"2013","03","Mar","Laredo MSA","Adj","103,541"
"2013","04","Apr","Laredo MSA","Adj","103,976"
"2013","05","May","Laredo MSA","Adj","104,282"
"2013","06","Jun","Laredo MSA","Adj","104,310"
"2013","07","Jul","Laredo MSA","Adj","104,412"
"2013","08","Aug","Laredo MSA","Adj","104,464"
"2013","09","Sep","Laredo MSA","Adj","104,092"
"2013","10","Oct","Laredo MSA","Adj","103,635"
"2013","11","Nov","Laredo MSA","Adj","103,709"
"2013","12","Dec","Laredo MSA","Adj","104,070"
"2012","01","Jan","Laredo MSA","Adj","101,486"
"2012","02","Feb","Laredo MSA","Adj","101,546"
"2012","03","Mar","Laredo MSA","Adj","101,631"
"2012","04","Apr","Laredo MSA","Adj","101,515"
"2012","05","May","Laredo MSA","Adj","101,530"
"2012","06","Jun","Laredo MSA","Adj","101,872"
"2012","07","Jul","Laredo MSA","Adj","102,217"
"2012","08","Aug","Laredo MSA","Adj","102,535"
"2012","09","Sep","Laredo MSA","Adj","102,894"
"2012","10","Oct","Laredo MSA","Adj","103,043"
"2012","11","Nov","Laredo MSA","Adj","102,969"
"2012","12","Dec","Laredo MSA","Adj","102,999"
"2011","01","Jan","Laredo MSA","Adj","98,609"
"2011","02","Feb","Laredo MSA","Adj","99,026"
"2011","03","Mar","Laredo MSA","Adj","99,015"
"2011","04","Apr","Laredo MSA","Adj","99,012"
"2011","05","May","Laredo MSA","Adj","99,197"
"2011","06","Jun","Laredo MSA","Adj","99,415"
"2011","07","Jul","Laredo MSA","Adj","99,652"
"2011","08","Aug","Laredo MSA","Adj","100,050"
"2011","09","Sep","Laredo MSA","Adj","100,558"
"2011","10","Oct","Laredo MSA","Adj","100,975"
"2011","11","Nov","Laredo MSA","Adj","101,293"
"2011","12","Dec","Laredo MSA","Adj","101,485"
"2010","01","Jan","Laredo MSA","Adj","94,743"
"2010","02","Feb","Laredo MSA","Adj","94,980"
"2010","03","Mar","Laredo MSA","Adj","95,405"
"2010","04","Apr","Laredo MSA","Adj","95,963"
"2010","05","May","Laredo MSA","Adj","96,201"
"2010","06","Jun","Laredo MSA","Adj","96,334"
"2010","07","Jul","Laredo MSA","Adj","96,813"
"2010","08","Aug","Laredo MSA","Adj","97,184"
"2010","09","Sep","Laredo MSA","Adj","97,031"
"2010","10","Oct","Laredo MSA","Adj","96,901"
"2010","11","Nov","Laredo MSA","Adj","97,199"
"2010","12","Dec","Laredo MSA","Adj","97,841"
"2009","01","Jan","Laredo MSA","Adj","86,864"
"2009","02","Feb","Laredo MSA","Adj","86,567"
"2009","03","Mar","Laredo MSA","Adj","86,353"
"2009","04","Apr","Laredo MSA","Adj","86,143"
"2009","05","May","Laredo MSA","Adj","85,923"
"2009","06","Jun","Laredo MSA","Adj","85,944"
"2009","07","Jul","Laredo MSA","Adj","86,069"
"2009","08","Aug","Laredo MSA","Adj","85,855"
"2009","09","Sep","Laredo MSA","Adj","85,624"
"2009","10","Oct","Laredo MSA","Adj","85,851"
"2009","11","Nov","Laredo MSA","Adj","86,125"
"2009","12","Dec","Laredo MSA","Adj","86,145"
"2008","01","Jan","Laredo MSA","Adj","85,997"
"2008","02","Feb","Laredo MSA","Adj","86,342"
"2008","03","Mar","Laredo MSA","Adj","86,845"
"2008","04","Apr","Laredo MSA","Adj","87,596"
"2008","05","May","Laredo MSA","Adj","88,144"
"2008","06","Jun","Laredo MSA","Adj","88,203"
"2008","07","Jul","Laredo MSA","Adj","87,787"
"2008","08","Aug","Laredo MSA","Adj","87,648"
"2008","09","Sep","Laredo MSA","Adj","88,050"
"2008","10","Oct","Laredo MSA","Adj","88,057"
"2008","11","Nov","Laredo MSA","Adj","87,559"
"2008","12","Dec","Laredo MSA","Adj","87,162"
"2007","01","Jan","Laredo MSA","Adj","84,257"
"2007","02","Feb","Laredo MSA","Adj","84,157"
"2007","03","Mar","Laredo MSA","Adj","84,168"
"2007","04","Apr","Laredo MSA","Adj","84,256"
"2007","05","May","Laredo MSA","Adj","84,762"
"2007","06","Jun","Laredo MSA","Adj","85,494"
"2007","07","Jul","Laredo MSA","Adj","85,942"
"2007","08","Aug","Laredo MSA","Adj","86,000"
"2007","09","Sep","Laredo MSA","Adj","85,793"
"2007","10","Oct","Laredo MSA","Adj","85,640"
"2007","11","Nov","Laredo MSA","Adj","85,617"
"2007","12","Dec","Laredo MSA","Adj","85,692"
"2006","01","Jan","Laredo MSA","Adj","81,954"
"2006","02","Feb","Laredo MSA","Adj","82,050"
"2006","03","Mar","Laredo MSA","Adj","82,248"
"2006","04","Apr","Laredo MSA","Adj","82,451"
"2006","05","May","Laredo MSA","Adj","82,687"
"2006","06","Jun","Laredo MSA","Adj","82,882"
"2006","07","Jul","Laredo MSA","Adj","83,231"
"2006","08","Aug","Laredo MSA","Adj","83,656"
"2006","09","Sep","Laredo MSA","Adj","83,891"
"2006","10","Oct","Laredo MSA","Adj","84,165"
"2006","11","Nov","Laredo MSA","Adj","84,399"
"2006","12","Dec","Laredo MSA","Adj","84,412"
"2005","01","Jan","Laredo MSA","Adj","78,573"
"2005","02","Feb","Laredo MSA","Adj","78,722"
"2005","03","Mar","Laredo MSA","Adj","78,878"
"2005","04","Apr","Laredo MSA","Adj","79,348"
"2005","05","May","Laredo MSA","Adj","79,740"
"2005","06","Jun","Laredo MSA","Adj","80,212"
"2005","07","Jul","Laredo MSA","Adj","81,137"
"2005","08","Aug","Laredo MSA","Adj","81,813"
"2005","09","Sep","Laredo MSA","Adj","81,926"
"2005","10","Oct","Laredo MSA","Adj","81,758"
"2005","11","Nov","Laredo MSA","Adj","81,650"
"2005","12","Dec","Laredo MSA","Adj","81,831"
"2004","01","Jan","Laredo MSA","Adj","76,964"
"2004","02","Feb","Laredo MSA","Adj","77,394"
"2004","03","Mar","Laredo MSA","Adj","77,637"
"2004","04","Apr","Laredo MSA","Adj","77,577"
"2004","05","May","Laredo MSA","Adj","77,453"
"2004","06","Jun","Laredo MSA","Adj","77,304"
"2004","07","Jul","Laredo MSA","Adj","77,194"
"2004","08","Aug","Laredo MSA","Adj","77,236"
"2004","09","Sep","Laredo MSA","Adj","77,529"
"2004","10","Oct","Laredo MSA","Adj","78,035"
"2004","11","Nov","Laredo MSA","Adj","78,309"
"2004","12","Dec","Laredo MSA","Adj","78,365"
"2003","01","Jan","Laredo MSA","Adj","74,916"
"2003","02","Feb","Laredo MSA","Adj","75,014"
"2003","03","Mar","Laredo MSA","Adj","74,889"
"2003","04","Apr","Laredo MSA","Adj","74,835"
"2003","05","May","Laredo MSA","Adj","74,894"
"2003","06","Jun","Laredo MSA","Adj","74,999"
"2003","07","Jul","Laredo MSA","Adj","75,090"
"2003","08","Aug","Laredo MSA","Adj","75,131"
"2003","09","Sep","Laredo MSA","Adj","75,337"
"2003","10","Oct","Laredo MSA","Adj","75,929"
"2003","11","Nov","Laredo MSA","Adj","76,452"
"2003","12","Dec","Laredo MSA","Adj","76,677"
"2002","01","Jan","Laredo MSA","Adj","70,199"
"2002","02","Feb","Laredo MSA","Adj","70,555"
"2002","03","Mar","Laredo MSA","Adj","70,882"
"2002","04","Apr","Laredo MSA","Adj","71,120"
"2002","05","May","Laredo MSA","Adj","71,609"
"2002","06","Jun","Laredo MSA","Adj","72,218"
"2002","07","Jul","Laredo MSA","Adj","72,740"
"2002","08","Aug","Laredo MSA","Adj","73,207"
"2002","09","Sep","Laredo MSA","Adj","73,605"
"2002","10","Oct","Laredo MSA","Adj","73,863"
"2002","11","Nov","Laredo MSA","Adj","74,112"
"2002","12","Dec","Laredo MSA","Adj","74,506"
"2001","01","Jan","Laredo MSA","Adj","67,498"
"2001","02","Feb","Laredo MSA","Adj","67,674"
"2001","03","Mar","Laredo MSA","Adj","67,819"
"2001","04","Apr","Laredo MSA","Adj","67,749"
"2001","05","May","Laredo MSA","Adj","67,766"
"2001","06","Jun","Laredo MSA","Adj","67,951"
"2001","07","Jul","Laredo MSA","Adj","67,968"
"2001","08","Aug","Laredo MSA","Adj","68,072"
"2001","09","Sep","Laredo MSA","Adj","68,631"
"2001","10","Oct","Laredo MSA","Adj","69,167"
"2001","11","Nov","Laredo MSA","Adj","69,616"
"2001","12","Dec","Laredo MSA","Adj","70,008"
"2000","01","Jan","Laredo MSA","Adj","66,221"
"2000","02","Feb","Laredo MSA","Adj","66,499"
"2000","03","Mar","Laredo MSA","Adj","66,867"
"2000","04","Apr","Laredo MSA","Adj","67,037"
"2000","05","May","Laredo MSA","Adj","66,907"
"2000","06","Jun","Laredo MSA","Adj","66,587"
"2000","07","Jul","Laredo MSA","Adj","66,309"
"2000","08","Aug","Laredo MSA","Adj","66,369"
"2000","09","Sep","Laredo MSA","Adj","66,525"
"2000","10","Oct","Laredo MSA","Adj","66,652"
"2000","11","Nov","Laredo MSA","Adj","67,002"
"2000","12","Dec","Laredo MSA","Adj","67,359"
"1999","01","Jan","Laredo MSA","Adj","66,039"
"1999","02","Feb","Laredo MSA","Adj","66,059"
"1999","03","Mar","Laredo MSA","Adj","66,239"
"1999","04","Apr","Laredo MSA","Adj","66,536"
"1999","05","May","Laredo MSA","Adj","66,618"
"1999","06","Jun","Laredo MSA","Adj","66,528"
"1999","07","Jul","Laredo MSA","Adj","66,643"
"1999","08","Aug","Laredo MSA","Adj","66,739"
"1999","09","Sep","Laredo MSA","Adj","66,695"
"1999","10","Oct","Laredo MSA","Adj","66,944"
"1999","11","Nov","Laredo MSA","Adj","67,273"
"1999","12","Dec","Laredo MSA","Adj","67,446"
"1998","01","Jan","Laredo MSA","Adj","64,909"
"1998","02","Feb","Laredo MSA","Adj","65,424"
"1998","03","Mar","Laredo MSA","Adj","65,649"
"1998","04","Apr","Laredo MSA","Adj","65,856"
"1998","05","May","Laredo MSA","Adj","65,609"
"1998","06","Jun","Laredo MSA","Adj","65,249"
"1998","07","Jul","Laredo MSA","Adj","65,280"
"1998","08","Aug","Laredo MSA","Adj","65,532"
"1998","09","Sep","Laredo MSA","Adj","65,805"
"1998","10","Oct","Laredo MSA","Adj","65,943"
"1998","11","Nov","Laredo MSA","Adj","65,969"
"1998","12","Dec","Laredo MSA","Adj","66,012"
"1997","01","Jan","Laredo MSA","Adj","61,913"
"1997","02","Feb","Laredo MSA","Adj","62,238"
"1997","03","Mar","Laredo MSA","Adj","62,657"
"1997","04","Apr","Laredo MSA","Adj","63,054"
"1997","05","May","Laredo MSA","Adj","63,311"
"1997","06","Jun","Laredo MSA","Adj","63,459"
"1997","07","Jul","Laredo MSA","Adj","63,461"
"1997","08","Aug","Laredo MSA","Adj","63,482"
"1997","09","Sep","Laredo MSA","Adj","63,641"
"1997","10","Oct","Laredo MSA","Adj","63,890"
"1997","11","Nov","Laredo MSA","Adj","63,998"
"1997","12","Dec","Laredo MSA","Adj","64,201"
"1996","01","Jan","Laredo MSA","Adj","59,020"
"1996","02","Feb","Laredo MSA","Adj","59,482"
"1996","03","Mar","Laredo MSA","Adj","59,717"
"1996","04","Apr","Laredo MSA","Adj","59,706"
"1996","05","May","Laredo MSA","Adj","59,816"
"1996","06","Jun","Laredo MSA","Adj","60,013"
"1996","07","Jul","Laredo MSA","Adj","60,098"
"1996","08","Aug","Laredo MSA","Adj","60,306"
"1996","09","Sep","Laredo MSA","Adj","60,844"
"1996","10","Oct","Laredo MSA","Adj","61,426"
"1996","11","Nov","Laredo MSA","Adj","61,658"
"1996","12","Dec","Laredo MSA","Adj","61,710"
"1995","01","Jan","Laredo MSA","Adj","61,833"
"1995","02","Feb","Laredo MSA","Adj","61,058"
"1995","03","Mar","Laredo MSA","Adj","60,476"
"1995","04","Apr","Laredo MSA","Adj","59,864"
"1995","05","May","Laredo MSA","Adj","59,632"
"1995","06","Jun","Laredo MSA","Adj","59,599"
"1995","07","Jul","Laredo MSA","Adj","59,229"
"1995","08","Aug","Laredo MSA","Adj","58,953"
"1995","09","Sep","Laredo MSA","Adj","59,045"
"1995","10","Oct","Laredo MSA","Adj","59,097"
"1995","11","Nov","Laredo MSA","Adj","58,872"
"1995","12","Dec","Laredo MSA","Adj","58,744"
"1994","01","Jan","Laredo MSA","Adj","59,589"
"1994","02","Feb","Laredo MSA","Adj","59,714"
"1994","03","Mar","Laredo MSA","Adj","60,004"
"1994","04","Apr","Laredo MSA","Adj","60,720"
"1994","05","May","Laredo MSA","Adj","61,257"
"1994","06","Jun","Laredo MSA","Adj","61,774"
"1994","07","Jul","Laredo MSA","Adj","62,605"
"1994","08","Aug","Laredo MSA","Adj","63,167"
"1994","09","Sep","Laredo MSA","Adj","63,045"
"1994","10","Oct","Laredo MSA","Adj","62,563"
"1994","11","Nov","Laredo MSA","Adj","62,501"
"1994","12","Dec","Laredo MSA","Adj","62,501"
"1993","01","Jan","Laredo MSA","Adj","57,093"
"1993","02","Feb","Laredo MSA","Adj","57,103"
"1993","03","Mar","Laredo MSA","Adj","57,228"
"1993","04","Apr","Laredo MSA","Adj","57,427"
"1993","05","May","Laredo MSA","Adj","57,589"
"1993","06","Jun","Laredo MSA","Adj","57,587"
"1993","07","Jul","Laredo MSA","Adj","57,807"
"1993","08","Aug","Laredo MSA","Adj","58,140"
"1993","09","Sep","Laredo MSA","Adj","58,283"
"1993","10","Oct","Laredo MSA","Adj","58,502"
"1993","11","Nov","Laredo MSA","Adj","58,913"
"1993","12","Dec","Laredo MSA","Adj","59,298"
"1992","01","Jan","Laredo MSA","Adj","52,870"
"1992","02","Feb","Laredo MSA","Adj","53,108"
"1992","03","Mar","Laredo MSA","Adj","53,383"
"1992","04","Apr","Laredo MSA","Adj","53,722"
"1992","05","May","Laredo MSA","Adj","54,070"
"1992","06","Jun","Laredo MSA","Adj","54,441"
"1992","07","Jul","Laredo MSA","Adj","54,766"
"1992","08","Aug","Laredo MSA","Adj","55,029"
"1992","09","Sep","Laredo MSA","Adj","55,599"
"1992","10","Oct","Laredo MSA","Adj","56,318"
"1992","11","Nov","Laredo MSA","Adj","56,871"
"1992","12","Dec","Laredo MSA","Adj","57,154"
"1991","01","Jan","Laredo MSA","Adj","50,336"
"1991","02","Feb","Laredo MSA","Adj","50,645"
"1991","03","Mar","Laredo MSA","Adj","50,979"
"1991","04","Apr","Laredo MSA","Adj","51,323"
"1991","05","May","Laredo MSA","Adj","51,743"
"1991","06","Jun","Laredo MSA","Adj","52,238"
"1991","07","Jul","Laredo MSA","Adj","52,457"
"1991","08","Aug","Laredo MSA","Adj","52,397"
"1991","09","Sep","Laredo MSA","Adj","52,259"
"1991","10","Oct","Laredo MSA","Adj","52,224"
"1991","11","Nov","Laredo MSA","Adj","52,442"
"1991","12","Dec","Laredo MSA","Adj","52,677"
"1990","01","Jan","Laredo MSA","Adj","47,746"
"1990","02","Feb","Laredo MSA","Adj","48,121"
"1990","03","Mar","Laredo MSA","Adj","48,279"
"1990","04","Apr","Laredo MSA","Adj","48,149"
"1990","05","May","Laredo MSA","Adj","48,317"
"1990","06","Jun","Laredo MSA","Adj","48,619"
"1990","07","Jul","Laredo MSA","Adj","48,833"
"1990","08","Aug","Laredo MSA","Adj","49,145"
"1990","09","Sep","Laredo MSA","Adj","49,363"
"1990","10","Oct","Laredo MSA","Adj","49,395"
"1990","11","Nov","Laredo MSA","Adj","49,500"
"1990","12","Dec","Laredo MSA","Adj","49,895"
"2017","01","Jan","Longview MSA","Adj","91,891"
"2017","02","Feb","Longview MSA","Adj","92,038"
"2017","03","Mar","Longview MSA","Adj","92,096"
"2017","04","Apr","Longview MSA","Adj","92,141"
"2017","05","May","Longview MSA","Adj","92,014"
"2017","06","Jun","Longview MSA","Adj","91,774"
"2017","07","Jul","Longview MSA","Adj","91,792"
"2017","08","Aug","Longview MSA","Adj","91,905"
"2017","09","Sep","Longview MSA","Adj","92,595"
"2016","01","Jan","Longview MSA","Adj","95,317"
"2016","02","Feb","Longview MSA","Adj","96,177"
"2016","03","Mar","Longview MSA","Adj","96,273"
"2016","04","Apr","Longview MSA","Adj","95,543"
"2016","05","May","Longview MSA","Adj","95,515"
"2016","06","Jun","Longview MSA","Adj","95,453"
"2016","07","Jul","Longview MSA","Adj","95,390"
"2016","08","Aug","Longview MSA","Adj","95,694"
"2016","09","Sep","Longview MSA","Adj","95,764"
"2016","10","Oct","Longview MSA","Adj","95,657"
"2016","11","Nov","Longview MSA","Adj","95,775"
"2016","12","Dec","Longview MSA","Adj","95,835"
"2015","01","Jan","Longview MSA","Adj","98,580"
"2015","02","Feb","Longview MSA","Adj","97,932"
"2015","03","Mar","Longview MSA","Adj","96,976"
"2015","04","Apr","Longview MSA","Adj","96,232"
"2015","05","May","Longview MSA","Adj","95,813"
"2015","06","Jun","Longview MSA","Adj","95,351"
"2015","07","Jul","Longview MSA","Adj","95,010"
"2015","08","Aug","Longview MSA","Adj","94,878"
"2015","09","Sep","Longview MSA","Adj","94,749"
"2015","10","Oct","Longview MSA","Adj","94,880"
"2015","11","Nov","Longview MSA","Adj","95,137"
"2015","12","Dec","Longview MSA","Adj","95,139"
"2014","01","Jan","Longview MSA","Adj","97,906"
"2014","02","Feb","Longview MSA","Adj","97,916"
"2014","03","Mar","Longview MSA","Adj","98,042"
"2014","04","Apr","Longview MSA","Adj","98,452"
"2014","05","May","Longview MSA","Adj","98,983"
"2014","06","Jun","Longview MSA","Adj","99,246"
"2014","07","Jul","Longview MSA","Adj","99,165"
"2014","08","Aug","Longview MSA","Adj","99,229"
"2014","09","Sep","Longview MSA","Adj","99,441"
"2014","10","Oct","Longview MSA","Adj","99,372"
"2014","11","Nov","Longview MSA","Adj","99,099"
"2014","12","Dec","Longview MSA","Adj","98,867"
"2013","01","Jan","Longview MSA","Adj","98,553"
"2013","02","Feb","Longview MSA","Adj","99,048"
"2013","03","Mar","Longview MSA","Adj","99,139"
"2013","04","Apr","Longview MSA","Adj","98,950"
"2013","05","May","Longview MSA","Adj","98,771"
"2013","06","Jun","Longview MSA","Adj","98,620"
"2013","07","Jul","Longview MSA","Adj","98,345"
"2013","08","Aug","Longview MSA","Adj","98,117"
"2013","09","Sep","Longview MSA","Adj","97,808"
"2013","10","Oct","Longview MSA","Adj","97,425"
